"datasetid","datasettypeid","taxonname","variableunits","variablecontext","elementtype"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58885,16,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58423,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58446,37,"Charcoal","number","",">125 µm"
58479,16,"Charcoal","number","",">125 µm"
58479,16,"Charcoal","number","",">125 µm"
58479,16,"Charcoal","number","",">125 µm"
58479,16,"Charcoal","number","",">125 µm"
58479,16,"Charcoal","number","",">125 µm"
58479,16,"Charcoal","number","",">125 µm"
58479,16,"Charcoal","number","",">125 µm"
58479,16,"Charcoal","number","",">125 µm"
