"datasetid","taxonname","variableunits","variablecontext","elementtype"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22836,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22873,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22894,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
22896,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24030,"Charcoal","NISP","","fragment"
24062,"Charcoal","NISP","","fragment"
24062,"Charcoal","NISP","","fragment"
24062,"Charcoal","NISP","","fragment"
24062,"Charcoal","NISP","","fragment"
24062,"Charcoal","NISP","","fragment"
24062,"Charcoal","NISP","","fragment"
24062,"Charcoal","NISP","","fragment"
24062,"Charcoal","NISP","","fragment"
24062,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24221,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24250,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24275,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24637,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
24641,"Charcoal","NISP","","fragment"
